1, APPAREL, PANTS & SHORTS, 711.0, 106.64999999999999, 9, 2023, 2, 14.22, LATIN AMERICA, 2023-02
38271, FISHING GEAR, WADERS, 238.0, 35.699999999999996, 1, 2024, 3, 23.8, MIDDLE EAST, 2024-03
38272, CAMPING & HIKING, HYDRATION PACKS, 400.0, 44.0, 4, 2022, 8, 48, CHINA, 2022-08
38273, FISHING GEAR, WADERS, 3332.0, 333.20000000000005, 14, 2023, 5, 333.20000000000005, NORTH AMERICA, 2023-05
38274, APPAREL, TOPS, 444.0, 53.28, 12, 2022, 1, 17.76, LATIN AMERICA, 2022-01
38275, TRAVEL, DUFFEL BAGS, 410.0, 57.400000000000006, 5, 2023, 8, 41, NORTH AMERICA, 2023-08
38276, CAMPING & HIKING, STOVES, 177.0, 31.86, 3, 2023, 9, 10.62, NORTH AMERICA, 2023-09
38277, FOOTWEAR, OTHER, 273.0, 40.949999999999996, 3, 2024, 1, 21.84, EUROPE, 2024-01
38278, FISHING GEAR, FISHING BAIT, 264.0, 31.68, 12, 2023, 12, 21.12, LATIN AMERICA, 2023-12
38279, WINTER SPORTS, BINDINGS, 2598.0, 259.8, 6, 2023, 9, 77.94, NORTH AMERICA, 2023-09
38280, FOOTWEAR, OTHER, 301.0, 57.19, 7, 2023, 1, 0, AFRICA, 2023-01
38281, FOOTWEAR, INSULATED FOOTWEAR, 852.0, 85.2, 4, 2023, 7, 25.56, CHINA, 2023-07
38282, WINTER SPORTS, SKIS, 12236.0, 2447.2000000000003, 19, 2024, 6, 122.36, ASIA-PACIFIC, 2024-06
38283, FISHING GEAR, SAFETY GEAR, 416.0, 45.76, 13, 2024, 9, 4.16, NORTH AMERICA, 2024-09
38284, WATER GEAR, SNORKELING & DIVING GEAR, 745.0, 104.30000000000001, 1, 2023, 5, 104.30000000000001, ASIA-PACIFIC, 2023-05
38285, WATER GEAR, DRY BAGS, 207.0, 22.77, 3, 2023, 6, 16.56, EUROPE, 2023-06
38286, APPAREL, SHIRTS, 931.0, 167.57999999999998, 19, 2024, 10, 0, AFRICA, 2024-10
38287, WINTER SPORTS, SKI BOOTS, 15124.0, 1663.64, 19, 2024, 8, 1209.92, ASIA-PACIFIC, 2024-08
38288, TRAVEL, CARRY-ONS, 1152.0, 218.88, 6, 2024, 8, 57.6, EUROPE, 2024-08
38289, FISHING GEAR, FISHING HOOKS, 30.0, 6.0, 6, 2023, 11, 3.9000000000000004, NORTH AMERICA, 2023-11
38290, FOOTWEAR, SANDALS, 1680.0, 336.0, 21, 2024, 7, 100.8, NORTH AMERICA, 2024-07
38291, APPAREL, TOPS, 810.0, 129.6, 15, 2023, 4, 121.5, MIDDLE EAST, 2023-04
38292, WINTER SPORTS, SKI POLES, 2508.0, 250.8, 19, 2022, 1, 25.080000000000002, EUROPE, 2022-01
38293, FOOTWEAR, OTHER, 354.0, 60.18000000000001, 6, 2022, 1, 31.86, LATIN AMERICA, 2022-01
38294, CAMPING & HIKING, SLEEPING BAGS, 996.0, 169.32000000000002, 12, 2023, 7, 29.88, EUROPE, 2023-07
38295, CAMPING & HIKING, FAMILY CAMPING TENTS, 11050.0, 1436.5, 17, 2022, 6, 221, NORTH AMERICA, 2022-06
38296, FISHING GEAR, FISHING LINE, 246.0, 34.440000000000005, 6, 2024, 12, 4.92, CHINA, 2024-12
38297, APPAREL, GLOVES & HATS, 420.0, 46.2, 14, 2023, 2, 21, CHINA, 2023-02
38298, FISHING GEAR, ACCESSORIES, 100.0, 12.0, 1, 2023, 11, 11, EUROPE, 2023-11
38299, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 493.0, 49.300000000000004, 17, 2024, 11, 54.23, NORTH AMERICA, 2024-11
38300, WATER GEAR, SURF ACCESSORIES, 38.0, 5.32, 2, 2022, 4, 3.04, EUROPE, 2022-04
38301, WINTER SPORTS, SKIS, 10530.0, 1053.0, 15, 2023, 10, 737.1, CHINA, 2023-10
38302, CLIMBING, AVALANCHE SAFETY, 3520.0, 422.4, 16, 2024, 3, 35.2, NORTH AMERICA, 2024-03
38303, CLIMBING, AVALANCHE SAFETY, 1160.0, 208.79999999999998, 10, 2024, 6, 23.2, AFRICA, 2024-06
38304, CAMPING & HIKING, NAVIGATION TOOLS, 146.0, 16.06, 2, 2022, 3, 17.52, ASIA-PACIFIC, 2022-03
38305, FISHING GEAR, FISHING HOOKS, 8.0, 1.28, 1, 2024, 3, 0.96, CHINA, 2024-03
38306, CLIMBING, HELMETS, 1298.0, 207.68, 11, 2023, 8, 38.94, AFRICA, 2023-08
38307, CAMPING & HIKING, SHELTERS & TARPS, 1615.0, 242.25, 17, 2022, 5, 226.10000000000002, NORTH AMERICA, 2022-05
38308, FOOTWEAR, INSULATED FOOTWEAR, 1410.0, 211.5, 15, 2022, 4, 56.4, EUROPE, 2022-04
38309, WINTER SPORTS, BINDINGS, 1088.0, 141.44, 4, 2023, 8, 32.64, NORTH AMERICA, 2023-08
38310, CLIMBING, ICE AXES, 660.0, 92.4, 12, 2024, 2, 85.8, MIDDLE EAST, 2024-02
38311, WATER GEAR, KAYAKS, 13398.0, 1741.74, 14, 2022, 4, 803.88, LATIN AMERICA, 2022-04
38312, FOOTWEAR, TRAIL SHOES, 483.0, 53.13, 7, 2022, 8, 9.66, AFRICA, 2022-08
38313, CAMPING & HIKING, SHELTERS & TARPS, 2304.0, 322.56000000000006, 12, 2022, 6, 138.24, NORTH AMERICA, 2022-06
38314, CAMPING & HIKING, NAVIGATION TOOLS, 511.0, 102.2, 7, 2024, 1, 15.33, NORTH AMERICA, 2024-01
38315, FISHING GEAR, SAFETY GEAR, 105.0, 19.95, 5, 2022, 9, 0, MIDDLE EAST, 2022-09
38316, CAMPING & HIKING, HAMMOCKS, 663.0, 106.08, 17, 2022, 3, 53.04, AFRICA, 2022-03
38317, WINTER SPORTS, SNOWBOARDS, 10416.0, 1979.04, 12, 2022, 5, 0, NORTH AMERICA, 2022-05
38318, TRAVEL, CARRY-ONS, 616.0, 80.08, 11, 2022, 7, 73.92, AFRICA, 2022-07
38319, WATER GEAR, PADDLES, 936.0, 121.68, 12, 2023, 10, 9.36, LATIN AMERICA, 2023-10
38320, FISHING GEAR, FISHING BAIT, 27.0, 3.5100000000000002, 1, 2023, 1, 1.6199999999999999, CHINA, 2023-01
38321, CLIMBING, SLACKLINES, 1792.0, 197.12, 16, 2024, 3, 35.84, NORTH AMERICA, 2024-03
38322, CLIMBING, BOULDERING PADS, 0.0, 0.0, 0, 2022, 10, 0, NORTH AMERICA, 2022-10
38323, WATER GEAR, WETSUITS, 8211.0, 1642.2, 21, 2024, 8, 1149.5400000000002, NORTH AMERICA, 2024-08
38324, FISHING GEAR, FISHING BAIT, 350.0, 35.0, 14, 2024, 1, 35, NORTH AMERICA, 2024-01
38325, TRAVEL, CARRY-ONS, 896.0, 143.36, 16, 2024, 8, 80.64, CHINA, 2024-08
38326, TRAVEL, LUGGAGE LOCKS, 200.0, 20.0, 10, 2023, 5, 6, LATIN AMERICA, 2023-05
38327, CLIMBING, CARABINERS & QUICKDRAWS, 396.0, 67.32000000000001, 11, 2023, 8, 11.879999999999999, CHINA, 2023-08
38328, FISHING GEAR, SAFETY GEAR, 1005.0, 180.9, 15, 2023, 12, 130.65, NORTH AMERICA, 2023-12
38329, FOOTWEAR, SANDALS, 414.0, 70.38000000000001, 18, 2023, 6, 28.980000000000004, CHINA, 2023-06
38330, FOOTWEAR, OTHER, 270.0, 51.3, 9, 2022, 6, 8.1, CHINA, 2022-06
38331, TRAVEL, EYE MASKS, 56.0, 6.16, 7, 2024, 8, 0, MIDDLE EAST, 2024-08
38332, WATER GEAR, DRY BAGS, 168.0, 30.24, 8, 2022, 12, 23.520000000000003, EUROPE, 2022-12
38333, WATER GEAR, DRY BAGS, 54.0, 6.4799999999999995, 1, 2023, 2, 0.54, ASIA-PACIFIC, 2023-02
38334, APPAREL, OTHER, 462.0, 64.68, 6, 2022, 2, 32.34, AFRICA, 2022-02
38335, FOOTWEAR, HIKING BOOTS, 2790.0, 502.2, 18, 2024, 7, 27.900000000000002, EUROPE, 2024-07
38336, TRAVEL, EYE MASKS, 144.0, 18.72, 12, 2023, 8, 10.080000000000002, CHINA, 2023-08
38337, WINTER SPORTS, GLOVES & MITTENS, 590.0, 94.4, 5, 2024, 8, 23.6, LATIN AMERICA, 2024-08
38338, TRAVEL, TECH ORGANIZERS, 230.0, 41.4, 5, 2022, 1, 0, NORTH AMERICA, 2022-01
38339, CLIMBING, TRAINING EQUIPMENT, 494.0, 49.400000000000006, 13, 2022, 10, 0, NORTH AMERICA, 2022-10
38340, FOOTWEAR, OTHER, 91.0, 14.56, 1, 2023, 5, 1.82, EUROPE, 2023-05
38341, WATER GEAR, SURF ACCESSORIES, 392.0, 47.04, 14, 2022, 12, 11.76, ASIA-PACIFIC, 2022-12
38342, CAMPING & HIKING, STOVES, 132.0, 22.44, 3, 2024, 6, 17.16, NORTH AMERICA, 2024-06
38343, FOOTWEAR, SANDALS, 608.0, 115.52, 19, 2023, 6, 60.800000000000004, CHINA, 2023-06
38344, CLIMBING, HARNESSES, 420.0, 67.2, 3, 2024, 3, 16.8, EUROPE, 2024-03
38345, FISHING GEAR, RODS & REELS, 1104.0, 110.4, 16, 2022, 8, 77.28, NORTH AMERICA, 2022-08
38346, WINTER SPORTS, OTHER, 702.0, 84.24, 13, 2024, 6, 91.26, NORTH AMERICA, 2024-06
38347, CAMPING & HIKING, OTHER, 783.0, 86.13, 9, 2024, 6, 70.47, CHINA, 2024-06
38348, CAMPING & HIKING, NAVIGATION TOOLS, 242.0, 26.62, 2, 2023, 10, 16.94, AFRICA, 2023-10
38349, FOOTWEAR, WINTER BOOTS, 0.0, 0.0, 0, 2022, 8, 0, LATIN AMERICA, 2022-08
38350, TRAVEL, TRAVEL ACCESSORIES, 204.0, 40.800000000000004, 6, 2022, 10, 24.48, CHINA, 2022-10
38351, APPAREL, JACKETS & VESTS, 119.0, 15.47, 1, 2024, 5, 16.66, NORTH AMERICA, 2024-05
38352, CAMPING & HIKING, LINERS, 704.0, 77.44, 16, 2022, 1, 77.44, CHINA, 2022-01
38353, CAMPING & HIKING, NAVIGATION TOOLS, 498.0, 79.68, 6, 2022, 3, 49.800000000000004, NORTH AMERICA, 2022-03
38354, FISHING GEAR, RODS & REELS, 805.0, 104.65, 5, 2023, 7, 104.65, LATIN AMERICA, 2023-07
38355, CAMPING & HIKING, BACKPACKING TENTS, 922.0, 147.52, 2, 2024, 2, 55.32, NORTH AMERICA, 2024-02
38356, TRAVEL, TRAVEL BACKPACKS, 94.0, 13.160000000000002, 1, 2022, 12, 13.160000000000002, MIDDLE EAST, 2022-12
38357, CLIMBING, CRAMPONS, 3405.0, 578.85, 15, 2022, 1, 340.5, CHINA, 2022-01
38358, CAMPING & HIKING, SHELTERS & TARPS, 1638.0, 163.8, 13, 2024, 3, 16.38, NORTH AMERICA, 2024-03
38359, APPAREL, OTHER, 567.0, 90.72, 9, 2024, 7, 79.38000000000001, NORTH AMERICA, 2024-07
38360, FOOTWEAR, OTHER, 816.0, 146.88, 12, 2022, 6, 114.24000000000001, NORTH AMERICA, 2022-06
38361, CAMPING & HIKING, SHELTERS & TARPS, 1017.0, 203.4, 9, 2024, 5, 30.509999999999998, NORTH AMERICA, 2024-05
38362, FOOTWEAR, OTHER, 608.0, 115.52, 8, 2024, 6, 24.32, AFRICA, 2024-06
38363, FOOTWEAR, SANDALS, 420.0, 42.0, 10, 2023, 4, 16.8, NORTH AMERICA, 2023-04
38364, CAMPING & HIKING, OTHER, 180.0, 21.599999999999998, 6, 2022, 3, 19.8, NORTH AMERICA, 2022-03
38365, FOOTWEAR, OTHER, 645.0, 103.2, 15, 2022, 9, 51.6, CHINA, 2022-09
38366, CAMPING & HIKING, WATER FILTRATION & PURIFICATION, 286.0, 57.2, 13, 2024, 10, 40.040000000000006, NORTH AMERICA, 2024-10
38367, FOOTWEAR, HIKING BOOTS, 2795.0, 335.4, 13, 2022, 10, 27.95, EUROPE, 2022-10
38368, FISHING GEAR, FISHING LINE, 133.0, 13.3, 7, 2022, 12, 19.95, EUROPE, 2022-12
38369, TRAVEL, LUGGAGE LOCKS, 100.0, 14.000000000000002, 5, 2023, 4, 4, EUROPE, 2023-04
38370, CAMPING & HIKING, HYDRATION PACKS, 46.0, 8.74, 1, 2024, 11, 2.76, LATIN AMERICA, 2024-11
38371, APPAREL, FOOTWEAR ACCESSORIES, 247.0, 44.46, 13, 2024, 2, 32.11, EUROPE, 2024-02
38372, TRAVEL, TECH ORGANIZERS, 1260.0, 189.0, 21, 2024, 4, 88.2, EUROPE, 2024-04
38373, CLIMBING, CLIMBING SHOES, 1340.0, 147.4, 10, 2024, 1, 187.60000000000002, EUROPE, 2024-01
38374, APPAREL, GLOVES & HATS, 429.0, 85.80000000000001, 13, 2022, 5, 38.61, NORTH AMERICA, 2022-05
38375, CAMPING & HIKING, OTHER, 819.0, 106.47, 13, 2024, 12, 114.66000000000001, EUROPE, 2024-12
38376, WATER GEAR, SWIMWEAR, 799.0, 119.85, 17, 2023, 11, 47.94, MIDDLE EAST, 2023-11
38377, FOOTWEAR, OTHER, 874.0, 174.8, 19, 2023, 11, 122.36000000000001, NORTH AMERICA, 2023-11
38378, CLIMBING, CHALK & CHALK BAGS, 20.0, 2.2, 1, 2022, 9, 1.6, ASIA-PACIFIC, 2022-09
38379, CLIMBING, SLACKLINES, 675.0, 108.0, 9, 2022, 9, 81, EUROPE, 2022-09
38380, APPAREL, OTHER, 1350.0, 256.5, 15, 2023, 8, 162, NORTH AMERICA, 2023-08
38381, WINTER SPORTS, SKIS, 2235.0, 245.85, 3, 2022, 7, 245.85, MIDDLE EAST, 2022-07
38382, FISHING GEAR, FISHING BAIT, 392.0, 70.56, 8, 2022, 5, 50.96, NORTH AMERICA, 2022-05
38383, TRAVEL, TECH ORGANIZERS, 688.0, 123.83999999999999, 16, 2023, 8, 103.2, NORTH AMERICA, 2023-08
38384, CLIMBING, CHALK & CHALK BAGS, 168.0, 30.24, 21, 2024, 1, 16.8, AFRICA, 2024-01
38385, APPAREL, OUTERWEAR, 3145.0, 597.55, 17, 2022, 1, 220.15000000000003, AFRICA, 2022-01
38386, WATER GEAR, SURF ACCESSORIES, 679.0, 115.43, 7, 2023, 8, 67.9, AFRICA, 2023-08
38387, WINTER SPORTS, ACCESSORIES, 567.0, 107.73, 21, 2024, 7, 11.34, NORTH AMERICA, 2024-07
38388, WATER GEAR, RASH GUARDS, 540.0, 108.0, 9, 2023, 2, 21.6, AFRICA, 2023-02
38389, CAMPING & HIKING, LINERS, 208.0, 29.120000000000005, 4, 2024, 1, 31.2, MIDDLE EAST, 2024-01
38390, APPAREL, SHIRTS, 693.0, 76.23, 11, 2022, 7, 20.79, AFRICA, 2022-07
38391, WATER GEAR, WETSUITS, 606.0, 109.08, 2, 2022, 2, 54.54, NORTH AMERICA, 2022-02
38392, CAMPING & HIKING, FOOD & NUTRITION, 175.0, 22.75, 7, 2024, 7, 21, EUROPE, 2024-07
38393, FOOTWEAR, SANDALS, 385.0, 61.6, 7, 2023, 10, 38.5, EUROPE, 2023-10
38394, TRAVEL, TRAVEL BACKPACKS, 1480.0, 296.0, 8, 2023, 10, 148, NORTH AMERICA, 2023-10
38395, WINTER SPORTS, ACCESSORIES, 291.0, 49.470000000000006, 3, 2023, 7, 2.91, ASIA-PACIFIC, 2023-07
38396, WATER GEAR, SWIMWEAR, 196.0, 21.56, 4, 2022, 5, 21.56, NORTH AMERICA, 2022-05
38397, CLIMBING, ICE AXES, 1620.0, 275.40000000000003, 9, 2023, 12, 81, CHINA, 2023-12
38398, CLIMBING, AVALANCHE SAFETY, 3458.0, 518.6999999999999, 7, 2023, 5, 311.21999999999997, NORTH AMERICA, 2023-05
38399, FISHING GEAR, FISHING HOOKS, 140.0, 21.0, 10, 2023, 6, 5.6000000000000005, CHINA, 2023-06
38400, APPAREL, JACKETS & VESTS, 2484.0, 471.96, 18, 2022, 7, 74.52, ASIA-PACIFIC, 2022-07
38401, CLIMBING, AVALANCHE SAFETY, 2720.0, 516.8, 20, 2023, 8, 81.6, NORTH AMERICA, 2023-08
38402, WATER GEAR, CANOES, 16560.0, 1987.1999999999998, 20, 2023, 10, 496.79999999999995, AFRICA, 2023-10
38403, WATER GEAR, KAYAKS, 3871.0, 464.52, 7, 2023, 11, 38.71, CHINA, 2023-11
38404, FOOTWEAR, WINTER BOOTS, 3184.0, 541.2800000000001, 16, 2023, 11, 222.88000000000002, LATIN AMERICA, 2023-11
38405, WINTER SPORTS, GLOVES & MITTENS, 356.0, 64.08, 4, 2024, 10, 53.4, NORTH AMERICA, 2024-10
38406, TRAVEL, PACKING ORGANIZERS, 22.0, 3.3, 1, 2022, 1, 1.76, AFRICA, 2022-01
38407, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 162.0, 25.92, 18, 2024, 10, 11.340000000000002, AFRICA, 2024-10
38408, APPAREL, UNDERWEAR & BASE LAYERS, 564.0, 78.96000000000001, 12, 2024, 2, 62.04, NORTH AMERICA, 2024-02
38409, WATER GEAR, KAYAKS, 3690.0, 738.0, 18, 2023, 10, 332.09999999999997, EUROPE, 2023-10
38410, APPAREL, JACKETS & VESTS, 1280.0, 140.8, 16, 2023, 5, 166.4, EUROPE, 2023-05
38411, CLIMBING, SLACKLINES, 332.0, 49.8, 4, 2023, 11, 13.280000000000001, MIDDLE EAST, 2023-11
38412, CLIMBING, CLIMBING SHOES, 1530.0, 244.8, 15, 2024, 11, 168.3, NORTH AMERICA, 2024-11
38413, CLIMBING, OTHER, 490.0, 73.5, 14, 2023, 5, 34.300000000000004, NORTH AMERICA, 2023-05
38414, TRAVEL, TECH ORGANIZERS, 704.0, 112.64, 16, 2023, 4, 105.6, EUROPE, 2023-04
38415, FOOTWEAR, WINTER BOOTS, 2608.0, 260.8, 16, 2024, 11, 78.24, NORTH AMERICA, 2024-11
38416, WINTER SPORTS, SNOWSHOES, 2754.0, 440.64, 17, 2024, 12, 220.32, ASIA-PACIFIC, 2024-12
38417, APPAREL, JACKETS & VESTS, 1020.0, 193.8, 6, 2024, 10, 142.8, NORTH AMERICA, 2024-10
38418, APPAREL, UNDERWEAR & BASE LAYERS, 425.0, 55.25, 17, 2024, 7, 12.75, MIDDLE EAST, 2024-07
38419, FISHING GEAR, TACKLE, 408.0, 65.28, 12, 2023, 6, 20.400000000000002, EUROPE, 2023-06
38420, WATER GEAR, SNORKELING & DIVING GEAR, 1834.0, 348.46, 14, 2024, 12, 55.019999999999996, CHINA, 2024-12
38421, WATER GEAR, RASH GUARDS, 150.0, 28.5, 5, 2022, 5, 21.000000000000004, NORTH AMERICA, 2022-05
38422, FISHING GEAR, ACCESSORIES, 1620.0, 275.40000000000003, 18, 2023, 6, 48.6, NORTH AMERICA, 2023-06
38423, WATER GEAR, PADDLES, 1533.0, 291.27, 21, 2024, 9, 153.3, MIDDLE EAST, 2024-09
38424, APPAREL, OTHER, 495.0, 89.1, 5, 2023, 11, 59.4, CHINA, 2023-11
38425, WINTER SPORTS, BINDINGS, 6232.0, 872.4800000000001, 19, 2024, 11, 311.6, EUROPE, 2024-11
38426, APPAREL, SHIRTS, 610.0, 115.9, 10, 2024, 1, 42.7, EUROPE, 2024-01
38427, FOOTWEAR, OTHER, 1050.0, 105.0, 15, 2024, 9, 105, EUROPE, 2024-09
38428, TRAVEL, OTHER, 615.0, 92.25, 15, 2024, 10, 12.3, AFRICA, 2024-10
38429, WINTER SPORTS, THERMAL UNDERWEAR, 1501.0, 165.11, 19, 2024, 4, 90.06, LATIN AMERICA, 2024-04
38430, CAMPING & HIKING, EXTENDED TRIP PACKS, 1540.0, 200.20000000000002, 5, 2024, 8, 0, EUROPE, 2024-08
38431, FISHING GEAR, FISHING BAIT, 429.0, 72.93, 13, 2023, 4, 8.58, NORTH AMERICA, 2023-04
38432, FOOTWEAR, INSULATED FOOTWEAR, 406.0, 69.02000000000001, 2, 2023, 11, 40.6, NORTH AMERICA, 2023-11
38433, FISHING GEAR, SAFETY GEAR, 700.0, 84.0, 10, 2022, 10, 84, EUROPE, 2022-10
38434, FISHING GEAR, RODS & REELS, 513.0, 76.95, 3, 2023, 2, 25.650000000000002, CHINA, 2023-02
38435, WINTER SPORTS, BINDINGS, 2580.0, 387.0, 5, 2024, 3, 361.20000000000005, NORTH AMERICA, 2024-03
38436, FISHING GEAR, FISHING LINE, 266.0, 47.879999999999995, 7, 2023, 7, 39.9, ASIA-PACIFIC, 2023-07
38437, APPAREL, TOPS, 141.0, 18.330000000000002, 3, 2023, 2, 8.459999999999999, MIDDLE EAST, 2023-02
38438, CAMPING & HIKING, FOOD & NUTRITION, 320.0, 64.0, 8, 2024, 7, 48, ASIA-PACIFIC, 2024-07
38439, FISHING GEAR, FISHING BAIT, 368.0, 69.92, 8, 2023, 3, 40.48, MIDDLE EAST, 2023-03
38440, TRAVEL, OTHER, 400.0, 80.0, 10, 2022, 1, 20, NORTH AMERICA, 2022-01
38441, FOOTWEAR, TRAIL SHOES, 270.0, 40.5, 3, 2024, 9, 0, AFRICA, 2024-09
38442, WATER GEAR, PADDLES, 150.0, 24.0, 1, 2024, 2, 7.5, EUROPE, 2024-02
38443, FISHING GEAR, WADERS, 3090.0, 401.7, 15, 2024, 8, 309, EUROPE, 2024-08
38444, CAMPING & HIKING, HYDRATION PACKS, 1479.0, 221.85, 17, 2022, 12, 103.53000000000002, CHINA, 2022-12
38445, CLIMBING, HELMETS, 1624.0, 194.88, 14, 2022, 1, 0, NORTH AMERICA, 2022-01
38446, WATER GEAR, KAYAKS, 7029.0, 1124.64, 11, 2023, 5, 140.58, MIDDLE EAST, 2023-05
38447, FOOTWEAR, OTHER, 962.0, 173.16, 13, 2024, 9, 57.72, NORTH AMERICA, 2024-09
38448, WATER GEAR, CANOES, 6647.0, 864.11, 17, 2024, 7, 598.23, MIDDLE EAST, 2024-07
38449, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 55.0, 7.15, 5, 2022, 9, 3.3, MIDDLE EAST, 2022-09
38450, CAMPING & HIKING, SLEEPING PADS, 1078.0, 204.82, 11, 2022, 12, 97.02, EUROPE, 2022-12
38451, FOOTWEAR, HIKING BOOTS, 415.0, 62.25, 5, 2022, 6, 58.10000000000001, CHINA, 2022-06
38452, WINTER SPORTS, SNOWBOARD BOOTS, 1184.0, 165.76000000000002, 4, 2023, 9, 106.56, AFRICA, 2023-09
38453, WINTER SPORTS, GOGGLES, 324.0, 48.6, 2, 2024, 10, 48.6, NORTH AMERICA, 2024-10
38454, FISHING GEAR, ACCESSORIES, 36.0, 5.76, 3, 2023, 11, 2.5200000000000005, LATIN AMERICA, 2023-11
38455, CAMPING & HIKING, SHELTERS & TARPS, 936.0, 121.68, 9, 2023, 1, 18.72, LATIN AMERICA, 2023-01
38456, FISHING GEAR, WADERS, 1715.0, 240.10000000000002, 7, 2022, 7, 51.449999999999996, EUROPE, 2022-07
38457, FISHING GEAR, TACKLE, 80.0, 8.0, 16, 2024, 4, 8, EUROPE, 2024-04
38458, WINTER SPORTS, HELMETS, 3408.0, 545.28, 16, 2022, 11, 408.96, NORTH AMERICA, 2022-11
38459, CLIMBING, ROPES & SLINGS, 2793.0, 502.74, 21, 2024, 10, 0, ASIA-PACIFIC, 2024-10
38460, CAMPING & HIKING, FIRST AID KITS, 408.0, 61.199999999999996, 12, 2024, 7, 57.120000000000005, NORTH AMERICA, 2024-07
38461, WATER GEAR, WETSUITS, 4550.0, 455.0, 10, 2022, 1, 0, AFRICA, 2022-01
38462, APPAREL, FOOTWEAR ACCESSORIES, 240.0, 40.800000000000004, 15, 2023, 12, 2.4, MIDDLE EAST, 2023-12
38463, WINTER SPORTS, SKIS, 20496.0, 3484.32, 21, 2024, 10, 2869.44, EUROPE, 2024-10
38464, WATER GEAR, ACCESSORIES, 352.0, 38.72, 11, 2022, 3, 52.8, NORTH AMERICA, 2022-03
38465, FOOTWEAR, INSULATED FOOTWEAR, 1760.0, 211.2, 8, 2023, 3, 52.8, MIDDLE EAST, 2023-03
38466, FOOTWEAR, OTHER, 246.0, 41.82, 3, 2023, 11, 29.52, NORTH AMERICA, 2023-11
38467, CLIMBING, AVALANCHE SAFETY, 496.0, 64.48, 2, 2024, 6, 59.519999999999996, NORTH AMERICA, 2024-06
38468, FISHING GEAR, WADERS, 2064.0, 268.32, 12, 2024, 10, 123.83999999999999, MIDDLE EAST, 2024-10
38469, CLIMBING, CRAMPONS, 2904.0, 377.52000000000004, 12, 2022, 8, 174.23999999999998, MIDDLE EAST, 2022-08
38470, APPAREL, PANTS & SHORTS, 80.0, 12.8, 1, 2023, 9, 11.200000000000001, NORTH AMERICA, 2023-09
38471, TRAVEL, TRAVEL BACKPACKS, 308.0, 40.04, 7, 2022, 7, 40.04, NORTH AMERICA, 2022-07
38472, CLIMBING, MOUNTAINEERING BOOTS, 1353.0, 216.48000000000002, 3, 2022, 12, 54.120000000000005, MIDDLE EAST, 2022-12
38473, CAMPING & HIKING, WATER FILTRATION & PURIFICATION, 646.0, 122.74, 19, 2024, 6, 19.38, MIDDLE EAST, 2024-06
38474, FISHING GEAR, FISHING BAIT, 120.0, 24.0, 4, 2023, 3, 12, AFRICA, 2023-03
38475, CLIMBING, CARABINERS & QUICKDRAWS, 46.0, 8.28, 2, 2022, 1, 2.76, CHINA, 2022-01
38476, WATER GEAR, KAYAKS, 4215.0, 590.1, 15, 2023, 7, 505.79999999999995, CHINA, 2023-07
38477, APPAREL, GLOVES & HATS, 506.0, 75.89999999999999, 11, 2023, 11, 25.3, EUROPE, 2023-11
38478, WATER GEAR, WETSUITS, 2435.0, 462.65, 5, 2022, 6, 170.45000000000002, NORTH AMERICA, 2022-06
38479, WINTER SPORTS, GLOVES & MITTENS, 800.0, 96.0, 10, 2022, 3, 24, EUROPE, 2022-03
38480, CLIMBING, ROPES & SLINGS, 1239.0, 173.46, 21, 2024, 5, 61.95, ASIA-PACIFIC, 2024-05
38481, FOOTWEAR, TRAIL SHOES, 340.0, 37.4, 5, 2022, 2, 27.2, CHINA, 2022-02
38482, CLIMBING, CHALK & CHALK BAGS, 416.0, 58.24000000000001, 16, 2024, 2, 20.8, AFRICA, 2024-02
38483, FISHING GEAR, RODS & REELS, 228.0, 31.92, 2, 2023, 9, 18.240000000000002, MIDDLE EAST, 2023-09
38484, APPAREL, TOPS, 195.0, 21.45, 13, 2023, 1, 17.55, NORTH AMERICA, 2023-01
38485, APPAREL, GLOVES & HATS, 517.0, 87.89, 11, 2024, 5, 25.85, EUROPE, 2024-05
38486, CLIMBING, AVALANCHE SAFETY, 491.0, 93.29, 1, 2024, 10, 44.19, LATIN AMERICA, 2024-10
38487, CAMPING & HIKING, FOOD & NUTRITION, 360.0, 36.0, 8, 2022, 2, 32.4, MIDDLE EAST, 2022-02
38488, CLIMBING, CHALK & CHALK BAGS, 168.0, 20.16, 12, 2022, 8, 8.4, NORTH AMERICA, 2022-08
38489, WINTER SPORTS, GLOVES & MITTENS, 2175.0, 217.5, 15, 2023, 8, 304.50000000000006, NORTH AMERICA, 2023-08
38490, FOOTWEAR, SANDALS, 1095.0, 142.35, 15, 2024, 7, 98.55, NORTH AMERICA, 2024-07
38491, TRAVEL, PACKING ORGANIZERS, 550.0, 82.5, 11, 2022, 12, 60.5, CHINA, 2022-12
38492, FISHING GEAR, SAFETY GEAR, 492.0, 49.2, 12, 2024, 7, 19.68, NORTH AMERICA, 2024-07
38493, CAMPING & HIKING, COOKWARE, 448.0, 58.24, 16, 2024, 9, 0, EUROPE, 2024-09
38494, FISHING GEAR, TACKLE, 68.0, 12.24, 2, 2024, 7, 2.72, NORTH AMERICA, 2024-07
